typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","36","AUS","Australia","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"172269.246","172269.246","4","false","true",
"C","A","20210101","2021","52","2021","40","AUT","Austria","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2434644.908","2434644.908","0","false","true",
"C","A","20210101","2021","52","2021","56","BEL","Belgium","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"15914.965","15914.965","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"979897","979897","4","false","true",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3462342","3462342","0","false","true",
"C","A","20210101","2021","52","2021","191","HRV","Croatia","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","320164","320164","0","false","true",
"C","A","20210101","2021","52","2021","203","CZE","Czechia","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","8924449","8924449","4","false","true",
"C","A","20210101","2021","52","2021","208","DNK","Denmark","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"13821.447","13821.447","0","false","true",
"C","A","20210101","2021","52","2021","222","SLV","El Salvador","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","4770.59","4770.59","0","false","true",
"C","A","20210101","2021","52","2021","233","EST","Estonia","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"49886.79","49886.79","0","false","true",
"C","A","20210101","2021","52","2021","246","FIN","Finland","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","11995664.467","11995664.467","4","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1985772.792","1985772.792","4","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","9287393.645","9287393.645","4","false","true",
"C","A","20210101","2021","52","2021","300","GRC","Greece","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","7395.675","7395.675","0","false","true",
"C","A","20210101","2021","52","2021","352","ISL","Iceland","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","1219.862","1219.862","4","false","true",
"C","A","20210101","2021","52","2021","380","ITA","Italy","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"20401701.449","20401701.449","0","false","true",
"C","A","20210101","2021","52","2021","392","JPN","Japan","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","206160.254","206160.254","0","false","true",
"C","A","20210101","2021","52","2021","428","LVA","Latvia","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"295389.392","295389.392","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","2458545.145","2458545.145","0","false","true",
"C","A","20210101","2021","52","2021","499","MNE","Montenegro","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","3016.407","3016.407","0","false","true",
"C","A","20210101","2021","52","2021","524","NPL","Nepal","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","3653.73","3653.73","4","false","true",
