typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","36","AUS","Australia","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"282232.686","282232.686","4","false","true",
"C","A","20210101","2021","52","2021","40","AUT","Austria","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"48551.49","48551.49","4","false","true",
"C","A","20210101","2021","52","2021","70","BIH","Bosnia Herzegovina","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","5239.16","5239.16","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"595830","595830","0","false","true",
"C","A","20210101","2021","52","2021","124","CAN","Canada","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"486642.665","486642.665","4","false","true",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1007124","1007124","0","false","true",
"C","A","20210101","2021","52","2021","203","CZE","Czechia","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","3172625","3172625","0","false","true",
"C","A","20210101","2021","52","2021","233","EST","Estonia","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7181.43","7181.43","0","false","true",
"C","A","20210101","2021","52","2021","246","FIN","Finland","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","96505.696","96505.696","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"274173.247","274173.247","0","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","1619632.811","1619632.811","4","false","true",
"C","A","20210101","2021","52","2021","300","GRC","Greece","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","1290.37","1290.37","0","false","true",
"C","A","20210101","2021","52","2021","380","ITA","Italy","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10275291.808","10275291.808","0","false","true",
"C","A","20210101","2021","52","2021","392","JPN","Japan","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","3644.5","3644.5","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","1465.415","1465.415","0","false","true",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"92967.18","92967.18","4","false","true",
"C","A","20210101","2021","52","2021","579","NOR","Norway","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"28177.531","28177.531","0","false","true",
