typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20100101","2010","52","2010","36","AUS","Australia","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"666400","666400","0","true","false",
"C","A","20100101","2010","52","2010","40","AUT","Austria","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"50944161","50944161","0","true","false",
"C","A","20100101","2010","52","2010","56","BEL","Belgium","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","16323644.283","16323644.283","4","false","true",
"C","A","20100101","2010","52","2010","76","BRA","Brazil","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"28953757","28953757","0","false","true",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"35086374","35086374","0","true","false",
"C","A","20100101","2010","52","2010","144","LKA","Sri Lanka","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4510","4510","0","true","false",
"C","A","20100101","2010","52","2010","152","CHL","Chile","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"545","545","0","false","true",
"C","A","20100101","2010","52","2010","156","CHN","China","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1228312","1228312","0","true","false",
"C","A","20100101","2010","52","2010","196","CYP","Cyprus","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"468072","468072","0","true","false",
"C","A","20100101","2010","52","2010","203","CZE","Czechia","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4217000","4217000","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1112904","1112904","0","true","false",
"C","A","20100101","2010","52","2010","246","FIN","Finland","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3065032","3065032","0","true","false",
"C","A","20100101","2010","52","2010","251","FRA","France","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"13150888","13150888","0","true","false",
"C","A","20100101","2010","52","2010","276","DEU","Germany","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"39154787.01","39154787.01","0","false","true",
"C","A","20100101","2010","52","2010","344","HKG","China, Hong Kong SAR","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"463","463","0","true","false",
"C","A","20100101","2010","52","2010","372","IRL","Ireland","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"317205.632","317205.632","0","false","true",
